citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",216101,https://www.courtlistener.com/opinion/216101/fayer-v-vaughn/,Court of Appeals for the Ninth Circuit,Fayer,Fayer v. Vaughn,"['2011 WL 1663595', '2011 U.S. App. LEXIS 9103', '649 F.3d 1061']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",220740,https://www.courtlistener.com/opinion/220740/patel-ex-rel-ah-v-kent-school-district/,Court of Appeals for the Ninth Circuit,Patel,Patel Ex Rel. A.H. v. Kent School District,"['2011 U.S. App. LEXIS 14172', '271 Educ. L. Rep. 51', '648 F.3d 965']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",621643,https://www.courtlistener.com/opinion/621643/ae-ex-rel-hernandez-v-county-of-tulare/,Court of Appeals for the Ninth Circuit,,AE Ex Rel. Hernandez v. County of Tulare,"['2012 WL 251918', '2012 U.S. App. LEXIS 1489', '666 F.3d 631']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",657247,https://www.courtlistener.com/opinion/657247/the-gates-rubber-co-v-bando-chemical-industries-ltd/,Court of Appeals for the Tenth Circuit,,"The Gates Rubber Co. v. Bando Chemical Industries, Ltd.","['1993 WL 428672', '1993 U.S. App. LEXIS 27045', '28 U.S.P.Q. 2d (BNA) 1503', '9 F.3d 823']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",697357,https://www.courtlistener.com/opinion/697357/gina-shaw-v-james-k-hahn-john-emerson-james-pearson-thomas-hokinson/,Court of Appeals for the Ninth Circuit,,Gina Shaw v. James K. Hahn John Emerson James Pearson Thomas Hokinson,"['1995 WL 332218', '1995 U.S. App. LEXIS 13695', '95 Cal. Daily Op. Serv. 4187', '95 Daily Journal DAR 7226', '56 F.3d 1128']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",748641,https://www.courtlistener.com/opinion/748641/plumeau-v-school-district-40/,Court of Appeals for the Ninth Circuit,,Plumeau v. School District #40,"['1997 U.S. App. LEXIS 34073', '97 Cal. Daily Op. Serv. 9081', '97 Daily Journal DAR 14663', '130 F.3d 432']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",1194077,https://www.courtlistener.com/opinion/1194077/manzarek-v-st-paul-fire-marine-insurance/,Court of Appeals for the Ninth Circuit,Manzarek,Manzarek v. St. Paul Fire & Marine Insurance,"['2008 WL 763385', '2008 U.S. App. LEXIS 6145', '86 U.S.P.Q. 2d (BNA) 1632', '519 F.3d 1025']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",1446183,https://www.courtlistener.com/opinion/1446183/leadsinger-inc-v-bmg-music-publishing/,Court of Appeals for the Ninth Circuit,,"Leadsinger, Inc. v. BMG Music Publishing","['2008 WL 36630', '2008 U.S. App. LEXIS 7', '85 U.S.P.Q. 2d (BNA) 1257', '512 F.3d 522']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",2114919,https://www.courtlistener.com/opinion/2114919/briggs-v-lawrence/,California Court of Appeal,Briggs,Briggs v. Lawrence,"['1991 Cal. App. LEXIS 508', '91 Daily Journal DAR 6175', '91 Cal. Daily Op. Serv. 3885', '281 Cal. Rptr. 578', '230 Cal. App. 3d 605']",,,
9599778,https://www.courtlistener.com/opinion/9599778/ahmed-v-county-of-santa-clara/,"District Court, N.D. California",2156852,https://www.courtlistener.com/opinion/2156852/hernandez-v-state-of-california/,California Court of Appeal,Hernandez,Hernandez v. State of California,"['1970 Cal. App. LEXIS 1788', '90 Cal. Rptr. 205', '11 Cal. App. 3d 895']",,,
